TrakPro Version 5.0.0.24 ASCII Data File,,
,,
Instrument Name:,SidePak Aerosol Monitor,
Model Number:,AM520,
Serial Number:,5201704007,
Test Name:,Test 1,
Start Date:,1/25/2022,
Start Time:,11:29:51,
Duration (dd:hh:mm:ss):,00:00:01:00,
Log Interval (mm:ss):,0:01,
Number of points:,60,
Description:,,
,,
Statistics Channel: ,Aerosol,
,Units:,mg/m³
,Average:,0.03
,Minimum:,0.007
,Time of Minimum:,11:30:21
,Date of Minimum:,1/25/2022
,Maximum:,0.103
,Time of Maximum:,11:30:03
,Date of Maximum:,1/25/2022
,,
,TWA:,N/A
,,
Calibration Sensor: ,Aerosol,
,Cal factor:,1
,Cal date:,1/25/2022
,Cal name:,Factory
,,
Date,Time,Concentration
MM/dd/yyyy,HH:mm:ss,mg/m³
1/25/2022,11:29:52,0.038
1/25/2022,11:29:53,0.039
1/25/2022,11:29:54,0.056
1/25/2022,11:29:55,0.043
1/25/2022,11:29:56,0.041
1/25/2022,11:29:57,0.069
1/25/2022,11:29:58,0.039
1/25/2022,11:29:59,0.049
1/25/2022,11:30:00,0.029
1/25/2022,11:30:01,0.045
1/25/2022,11:30:02,0.048
1/25/2022,11:30:03,0.103
1/25/2022,11:30:04,0.038
1/25/2022,11:30:05,0.033
1/25/2022,11:30:06,0.043
1/25/2022,11:30:07,0.042
1/25/2022,11:30:08,0.036
1/25/2022,11:30:09,0.025
1/25/2022,11:30:10,0.043
1/25/2022,11:30:11,0.025
1/25/2022,11:30:12,0.03
1/25/2022,11:30:13,0.032
1/25/2022,11:30:14,0.013
1/25/2022,11:30:15,0.011
1/25/2022,11:30:16,0.037
1/25/2022,11:30:17,0.083
1/25/2022,11:30:18,0.009
1/25/2022,11:30:19,0.011
1/25/2022,11:30:20,0.013
1/25/2022,11:30:21,0.007
1/25/2022,11:30:22,0.029
1/25/2022,11:30:23,0.03
1/25/2022,11:30:24,0.01
1/25/2022,11:30:25,0.014
1/25/2022,11:30:26,0.023
1/25/2022,11:30:27,0.018
1/25/2022,11:30:28,0.016
1/25/2022,11:30:29,0.028
1/25/2022,11:30:30,0.014
1/25/2022,11:30:31,0.012
1/25/2022,11:30:32,0.019
1/25/2022,11:30:33,0.011
1/25/2022,11:30:34,0.037
1/25/2022,11:30:35,0.01
1/25/2022,11:30:36,0.014
1/25/2022,11:30:37,0.024
1/25/2022,11:30:38,0.016
1/25/2022,11:30:39,0.03
1/25/2022,11:30:40,0.04
1/25/2022,11:30:41,0.026
1/25/2022,11:30:42,0.021
1/25/2022,11:30:43,0.023
1/25/2022,11:30:44,0.031
1/25/2022,11:30:45,0.018
1/25/2022,11:30:46,0.023
1/25/2022,11:30:47,0.025
1/25/2022,11:30:48,0.019
1/25/2022,11:30:49,0.024
1/25/2022,11:30:50,0.022
1/25/2022,11:30:51,0.026
,,
Instrument Name:,SidePak Aerosol Monitor,
Model Number:,AM520,
Serial Number:,5201704007,
Test Name:,Test 2,
Start Date:,1/25/2022,
Start Time:,12:29:51,
Duration (dd:hh:mm:ss):,00:00:01:00,
Log Interval (mm:ss):,0:01,
Number of points:,60,
Description:,,
,,
Statistics Channel: ,Aerosol,
,Units:,mg/m³
,Average:,0.023
,Minimum:,0.007
,Time of Minimum:,12:30:01
,Date of Minimum:,1/25/2022
,Maximum:,0.066
,Time of Maximum:,12:30:33
,Date of Maximum:,1/25/2022
,,
,TWA:,N/A
,,
Calibration Sensor: ,Aerosol,
,Cal factor:,1
,Cal date:,1/25/2022
,Cal name:,Factory
,,
Date,Time,Concentration
MM/dd/yyyy,HH:mm:ss,mg/m³
1/25/2022,12:29:52,0.027
1/25/2022,12:29:53,0.025
1/25/2022,12:29:54,0.021
