TrakPro Version 5.0.0.24 ASCII Data File

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201705006
Test Name:,Test 1
Start Date:,01/24/2022
Start Time:,03:38:55
Duration (dd:hh:mm:ss):,00:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,60
Description:,

Statistics Channel: ,Aerosol
,Units:,mg/m³
,Average:,0.001
,Minimum:,0
,Time of Minimum:,03:39:52
,Date of Minimum:,01/24/2022
,Maximum:,0.013
,Time of Maximum:,03:39:55
,Date of Maximum:,01/24/2022

,TWA:,N/A

Calibration Sensor: ,Aerosol
,Cal factor:,1
,Cal date:,01/11/2022
,Cal name:,USER5 

Date,Time,Concentration
MM/dd/yyyy,HH:mm:ss,mg/m³
01/24/2022,15:38:56,0.005
01/24/2022,15:38:57,0.003
01/24/2022,15:38:58,0.001
01/24/2022,15:38:59,0
01/24/2022,15:39:00,0
01/24/2022,15:39:01,0.001
01/24/2022,15:39:02,0
01/24/2022,15:39:03,0.002
01/24/2022,15:39:04,0.004
01/24/2022,15:39:05,0
01/24/2022,15:39:06,0
01/24/2022,15:39:07,0.001
01/24/2022,15:39:08,0
01/24/2022,15:39:09,0
01/24/2022,15:39:10,0
01/24/2022,15:39:11,0
01/24/2022,15:39:12,0
01/24/2022,15:39:13,0.001
01/24/2022,15:39:14,0
01/24/2022,15:39:15,0.011
01/24/2022,15:39:16,0.005
01/24/2022,15:39:17,0
01/24/2022,15:39:18,0.006
01/24/2022,15:39:19,0
01/24/2022,15:39:20,0.002
01/24/2022,15:39:21,0.002
01/24/2022,15:39:22,0
01/24/2022,15:39:23,0
01/24/2022,15:39:24,0
01/24/2022,15:39:25,0.001
01/24/2022,15:39:26,0
01/24/2022,15:39:27,0.002
01/24/2022,15:39:28,0.005
01/24/2022,15:39:29,0
01/24/2022,15:39:30,0
01/24/2022,15:39:31,0.002
01/24/2022,15:39:32,0
01/24/2022,15:39:33,0
01/24/2022,15:39:34,0
01/24/2022,15:39:35,0
01/24/2022,15:39:36,0
01/24/2022,15:39:37,0.002
01/24/2022,15:39:38,0
01/24/2022,15:39:39,0
01/24/2022,15:39:40,0.004
01/24/2022,15:39:41,0
01/24/2022,15:39:42,0
01/24/2022,15:39:43,0.005
01/24/2022,15:39:44,0.001
01/24/2022,15:39:45,0
01/24/2022,15:39:46,0
01/24/2022,15:39:47,0
01/24/2022,15:39:48,0
01/24/2022,15:39:49,0
01/24/2022,15:39:50,0.007
01/24/2022,15:39:51,0
01/24/2022,15:39:52,0
01/24/2022,15:39:53,0.001
01/24/2022,15:39:54,0.001
01/24/2022,15:39:55,0.013

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201705006
Test Name:,Test 2
Start Date:,01/24/2022
Start Time:,03:40:16
Duration (dd:hh:mm:ss):,00:00:00:07
Log Interval (mm:ss):,00:01
Number of points:,7
Description:,

Statistics Channel: ,Aerosol
,Units:,mg/m³
,Average:,0.007
,Minimum:,0
,Time of Minimum:,03:40:23
,Date of Minimum:,01/24/2022
,Maximum:,0.034
,Time of Maximum:,03:40:17
,Date of Maximum:,01/24/2022

,TWA:,N/A

Calibration Sensor: ,Aerosol
,Cal factor:,1
,Cal date:,01/11/2022
,Cal name:,USER5 

Date,Time,Concentration
MM/dd/yyyy,HH:mm:ss,mg/m³
01/24/2022,15:40:17,0.034
01/24/2022,15:40:18,0.01
01/24/2022,15:40:19,0.002
01/24/2022,15:40:20,0
01/24/2022,15:40:21,0.003
01/24/2022,15:40:22,0
01/24/2022,15:40:23,0

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201705006
Test Name:,Test 3
Start Date:,02/07/2022
Start Time:,11:03:51
Duration (dd:hh:mm:ss):,00:00:00:16
Log Interval (mm:ss):,00:01
Number of points:,16
Description:,

Statistics Channel: ,Aerosol
,Units:,mg/m³
,Average:,0
,Minimum:,0
,Time of Minimum:,11:04:07
,Date of Minimum:,02/07/2022
,Maximum:,0
,Time of Maximum:,11:04:07
,Date of Maximum:,02/07/2022

,TWA:,N/A

Calibration Sensor: ,Aerosol
,Cal factor:,1
,Cal date:,01/11/2022
,Cal name:,USER5 

Date,Time,Concentration
MM/dd/yyyy,HH:mm:ss,mg/m³
02/07/2022,11:03:52,0
02/07/2022,11:03:53,0
02/07/2022,11:03:54,0
02/07/2022,11:03:55,0
02/07/2022,11:03:56,0
02/07/2022,11:03:57,0
02/07/2022,11:03:58,0
02/07/2022,11:03:59,0
02/07/2022,11:04:00,0
02/07/2022,11:04:01,0
02/07/2022,11:04:02,0
02/07/2022,11:04:03,0
02/07/2022,11:04:04,0
02/07/2022,11:04:05,0
02/07/2022,11:04:06,0
02/07/2022,11:04:07,0

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201705006
Test Name:,Test 4
Start Date:,02/18/2022
Start Time:,09:18:27
Duration (dd:hh:mm:ss):,00:00:00:10
Log Interval (mm:ss):,00:01
Number of points:,10
Description:,

Statistics Channel: ,Aerosol
,Units:,mg/m³
,Average:,0.046
,Minimum:,0.04
,Time of Minimum:,09:18:35
,Date of Minimum:,02/18/2022
,Maximum:,0.05
,Time of Maximum:,09:18:36
,Date of Maximum:,02/18/2022

,TWA:,N/A

Calibration Sensor: ,Aerosol
,Cal factor:,1
,Cal date:,02/17/2022
,Cal name:,USER5 

Date,Time,Concentration
MM/dd/yyyy,HH:mm:ss,mg/m³
02/18/2022,09:18:28,0.046
02/18/2022,09:18:29,0.047
02/18/2022,09:18:30,0.048
02/18/2022,09:18:31,0.045
02/18/2022,09:18:32,0.049
02/18/2022,09:18:33,0.044
02/18/2022,09:18:34,0.042
02/18/2022,09:18:35,0.04
02/18/2022,09:18:36,0.05
02/18/2022,09:18:37,0.049

