TrakPro Version 5.0.0.24 ASCII Data File,,
,,
Instrument Name:,SidePak Aerosol Monitor,
Model Number:,AM520,
Serial Number:,5201704010,
Test Name:,Test 1,
Start Date:,1/25/2022,
Start Time:,2:12:41,
Duration (dd:hh:mm:ss):,00:00:01:00,
Log Interval (mm:ss):,0:01,
Number of points:,60,
Description:,,
,,
Statistics Channel: ,Aerosol,
,Units:,mg/m³
,Average:,0.049
,Minimum:,0.024
,Time of Minimum:,2:12:44
,Date of Minimum:,1/25/2022
,Maximum:,0.246
,Time of Maximum:,2:13:17
,Date of Maximum:,1/25/2022
,,
,TWA:,N/A
,,
Calibration Sensor: ,Aerosol,
,Cal factor:,1
,Cal date:,1/25/2022
,Cal name:,Factory
,,
Date,Time,Concentration
MM/dd/yyyy,HH:mm:ss,mg/m³
1/25/2022,14:12:42,0.027
1/25/2022,14:12:43,0.025
1/25/2022,14:12:44,0.024
1/25/2022,14:12:45,0.025
1/25/2022,14:12:46,0.034
1/25/2022,14:12:47,0.037
1/25/2022,14:12:48,0.035
1/25/2022,14:12:49,0.03
1/25/2022,14:12:50,0.031
1/25/2022,14:12:51,0.042
1/25/2022,14:12:52,0.042
1/25/2022,14:12:53,0.082
1/25/2022,14:12:54,0.027
1/25/2022,14:12:55,0.048
1/25/2022,14:12:56,0.035
1/25/2022,14:12:57,0.038
1/25/2022,14:12:58,0.035
1/25/2022,14:12:59,0.036
1/25/2022,14:13:00,0.042
1/25/2022,14:13:01,0.042
1/25/2022,14:13:02,0.044
1/25/2022,14:13:03,0.051
1/25/2022,14:13:04,0.042
1/25/2022,14:13:05,0.041
1/25/2022,14:13:06,0.046
1/25/2022,14:13:07,0.048
1/25/2022,14:13:08,0.041
1/25/2022,14:13:09,0.039
1/25/2022,14:13:10,0.041
1/25/2022,14:13:11,0.039
1/25/2022,14:13:12,0.047
1/25/2022,14:13:13,0.042
1/25/2022,14:13:14,0.049
1/25/2022,14:13:15,0.055
1/25/2022,14:13:16,0.108
1/25/2022,14:13:17,0.246
1/25/2022,14:13:18,0.227
1/25/2022,14:13:19,0.067
1/25/2022,14:13:20,0.042
1/25/2022,14:13:21,0.04
1/25/2022,14:13:22,0.04
1/25/2022,14:13:23,0.033
1/25/2022,14:13:24,0.047
1/25/2022,14:13:25,0.048
1/25/2022,14:13:26,0.045
1/25/2022,14:13:27,0.053
1/25/2022,14:13:28,0.04
1/25/2022,14:13:29,0.035
1/25/2022,14:13:30,0.044
1/25/2022,14:13:31,0.046
1/25/2022,14:13:32,0.043
1/25/2022,14:13:33,0.05
1/25/2022,14:13:34,0.049
1/25/2022,14:13:35,0.04
1/25/2022,14:13:36,0.041
1/25/2022,14:13:37,0.043
1/25/2022,14:13:38,0.041
1/25/2022,14:13:39,0.039
1/25/2022,14:13:40,0.04
1/25/2022,14:13:41,0.039
,,
Instrument Name:,SidePak Aerosol Monitor,
Model Number:,AM520,
Serial Number:,5201704010,
Test Name:,Test 2,
Start Date:,1/25/2022,
Start Time:,3:12:42,
Duration (dd:hh:mm:ss):,00:00:01:00,
Log Interval (mm:ss):,0:01,
Number of points:,60,
Description:,,
,,
Statistics Channel: ,Aerosol,
,Units:,mg/m³
,Average:,0.037
,Minimum:,0.024
,Time of Minimum:,3:13:18
,Date of Minimum:,1/25/2022
,Maximum:,0.052
,Time of Maximum:,3:13:33
,Date of Maximum:,1/25/2022
,,
,TWA:,N/A
,,
Calibration Sensor: ,Aerosol,
,Cal factor:,1
,Cal date:,1/25/2022
,Cal name:,Factory
,,
Date,Time,Concentration
MM/dd/yyyy,HH:mm:ss,mg/m³
1/25/2022,15:12:43,0.041
1/25/2022,15:12:44,0.035
1/25/2022,15:12:45,0.036
