TrakPro Version 5.0.0.24 ASCII Data File,,
,,
Instrument Name:,SidePak Aerosol Monitor,
Model Number:,AM520,
Serial Number:,5201705005,
Test Name:,Test 1,
Start Date:,1/25/2022,
Start Time:,3:07:19,
Duration (dd:hh:mm:ss):,00:00:01:00,
Log Interval (mm:ss):,0:01,
Number of points:,60,
Description:,,
,,
Statistics Channel: ,Aerosol,
,Units:,mg/m³
,Average:,0.254
,Minimum:,0.137
,Time of Minimum:,3:08:03
,Date of Minimum:,1/25/2022
,Maximum:,0.359
,Time of Maximum:,3:07:23
,Date of Maximum:,1/25/2022
,,
,TWA:,N/A
,,
Calibration Sensor: ,Aerosol,
,Cal factor:,1
,Cal date:,1/25/2022
,Cal name:,Factory
,,
Date,Time,Concentration
MM/dd/yyyy,HH:mm:ss,mg/m³
1/25/2022,15:07:20,0.315
1/25/2022,15:07:21,0.303
1/25/2022,15:07:22,0.3
1/25/2022,15:07:23,0.359
1/25/2022,15:07:24,0.278
1/25/2022,15:07:25,0.28
1/25/2022,15:07:26,0.341
1/25/2022,15:07:27,0.277
1/25/2022,15:07:28,0.28
1/25/2022,15:07:29,0.283
1/25/2022,15:07:30,0.283
1/25/2022,15:07:31,0.276
1/25/2022,15:07:32,0.279
1/25/2022,15:07:33,0.28
1/25/2022,15:07:34,0.323
1/25/2022,15:07:35,0.279
1/25/2022,15:07:36,0.267
1/25/2022,15:07:37,0.277
1/25/2022,15:07:38,0.272
1/25/2022,15:07:39,0.304
1/25/2022,15:07:40,0.298
1/25/2022,15:07:41,0.274
1/25/2022,15:07:42,0.263
1/25/2022,15:07:43,0.274
1/25/2022,15:07:44,0.263
1/25/2022,15:07:45,0.273
1/25/2022,15:07:46,0.307
1/25/2022,15:07:47,0.289
1/25/2022,15:07:48,0.239
1/25/2022,15:07:49,0.277
1/25/2022,15:07:50,0.274
1/25/2022,15:07:51,0.272
1/25/2022,15:07:52,0.257
1/25/2022,15:07:53,0.281
1/25/2022,15:07:54,0.276
1/25/2022,15:07:55,0.27
1/25/2022,15:07:56,0.337
1/25/2022,15:07:57,0.276
1/25/2022,15:07:58,0.293
1/25/2022,15:07:59,0.343
1/25/2022,15:08:00,0.202
1/25/2022,15:08:01,0.178
1/25/2022,15:08:02,0.146
1/25/2022,15:08:03,0.137
1/25/2022,15:08:04,0.153
1/25/2022,15:08:05,0.141
1/25/2022,15:08:06,0.173
1/25/2022,15:08:07,0.228
1/25/2022,15:08:08,0.215
1/25/2022,15:08:09,0.181
1/25/2022,15:08:10,0.212
1/25/2022,15:08:11,0.232
1/25/2022,15:08:12,0.184
1/25/2022,15:08:13,0.218
1/25/2022,15:08:14,0.19
1/25/2022,15:08:15,0.197
1/25/2022,15:08:16,0.213
1/25/2022,15:08:17,0.149
1/25/2022,15:08:18,0.181
1/25/2022,15:08:19,0.221
,,
Instrument Name:,SidePak Aerosol Monitor,
Model Number:,AM520,
Serial Number:,5201705005,
Test Name:,Test 2,
Start Date:,1/25/2022,
Start Time:,4:07:19,
Duration (dd:hh:mm:ss):,00:00:01:00,
Log Interval (mm:ss):,0:01,
Number of points:,60,
Description:,,
,,
Statistics Channel: ,Aerosol,
,Units:,mg/m³
,Average:,0.211
,Minimum:,0.128
,Time of Minimum:,4:08:16
,Date of Minimum:,1/25/2022
,Maximum:,0.321
,Time of Maximum:,4:08:07
,Date of Maximum:,1/25/2022
,,
,TWA:,N/A
,,
Calibration Sensor: ,Aerosol,
,Cal factor:,1
,Cal date:,1/25/2022
,Cal name:,Factory
,,
Date,Time,Concentration
MM/dd/yyyy,HH:mm:ss,mg/m³
1/25/2022,16:07:20,0.16
1/25/2022,16:07:21,0.199
1/25/2022,16:07:22,0.206
