TrakPro Version 5.0.0.24 ASCII Data File

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201704008
Test Name:,Test 1
Start Date:,02/11/2022
Start Time:,01:02:49
Duration (dd:hh:mm:ss):,00:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,60
Description:,

Statistics Channel: ,Aerosol
,Units:,mg/m³
,Average:,0.059
,Minimum:,0.044
,Time of Minimum:,01:02:56
,Date of Minimum:,02/11/2022
,Maximum:,0.138
,Time of Maximum:,01:02:57
,Date of Maximum:,02/11/2022

,TWA:,N/A

Calibration Sensor: ,Aerosol
,Cal factor:,1
,Cal date:,02/11/2022
,Cal name:,Factory

Date,Time,Concentration
MM/dd/yyyy,HH:mm:ss,mg/m³
02/11/2022,13:02:50,0.052
02/11/2022,13:02:51,0.065
02/11/2022,13:02:52,0.053
02/11/2022,13:02:53,0.048
02/11/2022,13:02:54,0.054
02/11/2022,13:02:55,0.049
02/11/2022,13:02:56,0.044
02/11/2022,13:02:57,0.138
02/11/2022,13:02:58,0.047
02/11/2022,13:02:59,0.076
02/11/2022,13:03:00,0.048
02/11/2022,13:03:01,0.053
02/11/2022,13:03:02,0.075
02/11/2022,13:03:03,0.057
02/11/2022,13:03:04,0.061
02/11/2022,13:03:05,0.055
02/11/2022,13:03:06,0.076
02/11/2022,13:03:07,0.063
02/11/2022,13:03:08,0.06
02/11/2022,13:03:09,0.064
02/11/2022,13:03:10,0.051
02/11/2022,13:03:11,0.061
02/11/2022,13:03:12,0.055
02/11/2022,13:03:13,0.047
02/11/2022,13:03:14,0.047
02/11/2022,13:03:15,0.046
02/11/2022,13:03:16,0.048
02/11/2022,13:03:17,0.064
02/11/2022,13:03:18,0.066
02/11/2022,13:03:19,0.05
02/11/2022,13:03:20,0.055
02/11/2022,13:03:21,0.063
02/11/2022,13:03:22,0.051
02/11/2022,13:03:23,0.058
02/11/2022,13:03:24,0.053
02/11/2022,13:03:25,0.059
02/11/2022,13:03:26,0.053
02/11/2022,13:03:27,0.048
02/11/2022,13:03:28,0.067
02/11/2022,13:03:29,0.062
02/11/2022,13:03:30,0.054
02/11/2022,13:03:31,0.061
02/11/2022,13:03:32,0.054
02/11/2022,13:03:33,0.092
02/11/2022,13:03:34,0.053
02/11/2022,13:03:35,0.053
02/11/2022,13:03:36,0.065
02/11/2022,13:03:37,0.053
02/11/2022,13:03:38,0.066
02/11/2022,13:03:39,0.049
02/11/2022,13:03:40,0.061
02/11/2022,13:03:41,0.062
02/11/2022,13:03:42,0.045
02/11/2022,13:03:43,0.077
02/11/2022,13:03:44,0.063
02/11/2022,13:03:45,0.061
02/11/2022,13:03:46,0.049
02/11/2022,13:03:47,0.06
02/11/2022,13:03:48,0.053
02/11/2022,13:03:49,0.052

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201704008
Test Name:,Test 2
Start Date:,02/11/2022
Start Time:,02:02:50
Duration (dd:hh:mm:ss):,00:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,60
Description:,

Statistics Channel: ,Aerosol
,Units:,mg/m³
,Average:,0.09
,Minimum:,0.067
,Time of Minimum:,02:03:17
,Date of Minimum:,02/11/2022
,Maximum:,0.127
,Time of Maximum:,02:03:10
,Date of Maximum:,02/11/2022

,TWA:,N/A

Calibration Sensor: ,Aerosol
,Cal factor:,1
,Cal date:,02/11/2022
,Cal name:,Factory

Date,Time,Concentration
MM/dd/yyyy,HH:mm:ss,mg/m³
02/11/2022,14:02:51,0.102
02/11/2022,14:02:52,0.087
02/11/2022,14:02:53,0.102
02/11/2022,14:02:54,0.078
02/11/2022,14:02:55,0.111
02/11/2022,14:02:56,0.081
02/11/2022,14:02:57,0.084
02/11/2022,14:02:58,0.091
02/11/2022,14:02:59,0.08
02/11/2022,14:03:00,0.082
02/11/2022,14:03:01,0.073
02/11/2022,14:03:02,0.098
02/11/2022,14:03:03,0.1
02/11/2022,14:03:04,0.067
